enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-01-20-0816233,Micro,2022Q4,180802,77629,9827,17625,40952,146033,8898,22770,32544,22770,0,6402,17.8,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q1,207301,89325,16097,12824,45271,163517,6502,24454,37314,24454,0,3559,53.1,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q2,228198,108709,21757,15388,39193,185047,9633,30741,41076,30741,0,5638,86.7,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q3,213031,69851,19536,20819,35155,145361,8645,25438,38345,25438,0,2411,23.4,7.8,0
UDYAM-TN-01-20-0816233,Micro,2023Q4,172669,67468,15506,16856,18506,118336,2729,17700,31081,17700,0,6522,49.2,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q1,233881,98199,20293,17992,56278,192761,9080,33773,42099,33773,0,3039,49.1,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q2,281501,130794,14135,24569,53472,222971,973,34082,50670,34082,0,13737,62.0,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q3,270312,94851,23560,22122,55049,195581,10876,31449,48656,31449,0,10417,24.0,7.8,0
UDYAM-TN-01-20-0816233,Micro,2024Q4,169949,68194,14663,12718,17998,113573,4589,18672,30591,18672,0,7174,15.7,7.8,0
UDYAM-TN-34-23-0657194,Micro,2022Q1,1250942,387785,84885,124872,146876,744418,7030,120464,225170,120464,0,47218,64.8,5.0,0
UDYAM-TN-34-23-0657194,Micro,2022Q2,1203246,539377,91460,114413,182767,928019,26677,157131,216584,157131,0,37959,30.4,5.0,0
UDYAM-TN-34-23-0657194,Micro,2022Q3,1085801,515853,111316,87192,190197,904557,33991,157906,195444,157906,0,26388,31.8,5.0,0
UDYAM-TN-34-23-0657194,Micro,2022Q4,1097262,515254,123426,102886,169833,911399,1556,148550,197507,148550,0,27348,72.9,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q1,1251673,519379,86590,113157,214431,933556,4326,160104,225301,160104,0,36788,67.5,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q2,1713011,558941,158990,127298,397492,1242721,63200,200086,308342,200086,0,76114,30.5,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q3,1401918,626125,114953,102718,263876,1107673,30674,168032,252345,168032,0,51013,66.2,5.0,0
UDYAM-TN-34-23-0657194,Micro,2023Q4,1107397,425212,123230,67845,272426,888713,29029,158939,199332,158939,0,19169,85.2,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q1,1152504,570651,112636,60256,169232,912775,27646,148428,207451,148428,0,30233,33.9,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q2,1378918,530049,143606,129313,201348,1004316,35860,168547,248205,168547,0,19357,44.6,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q3,1070169,427816,97467,98486,130873,754642,827,110160,192630,110160,0,47861,74.4,5.0,0
UDYAM-TN-34-23-0657194,Micro,2024Q4,903842,278819,101402,70747,207697,658665,2786,97911,162692,97911,0,44378,50.7,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q1,261232,112898,17624,25077,58800,214399,1938,31727,47022,31727,0,9215,36.7,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q2,271133,118780,19319,23423,41145,202667,4786,33705,48804,33705,0,5113,26.6,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q3,187748,89523,12668,17732,20303,140227,7859,21680,33795,21680,0,3723,41.8,5.0,0
UDYAM-TN-27-21-0511946,Micro,2022Q4,203198,93842,17877,12025,39478,163222,1549,28182,36576,28182,0,4694,84.4,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q1,195466,76655,11811,10690,39159,138315,4717,22221,35184,22221,0,2670,59.0,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q2,270342,92225,29306,14346,36560,172437,8356,24986,48662,24986,0,3746,92.6,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q3,276695,94766,27675,24008,49350,195799,10845,35109,49805,35109,0,1957,63.3,5.0,0
UDYAM-TN-27-21-0511946,Micro,2023Q4,173329,61958,18786,16030,19586,116360,5214,20927,31199,20927,0,3057,91.9,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q1,262862,90107,20196,23013,49588,182905,2395,29758,47315,29758,0,3456,62.3,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q2,299970,131696,18336,18656,70649,239337,3274,37187,53995,37187,0,7884,78.0,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q3,191033,82136,22228,16430,46000,166794,927,24735,34386,24735,0,8283,24.6,5.0,0
UDYAM-TN-27-21-0511946,Micro,2024Q4,181458,76214,17739,12121,40678,146752,8379,23332,32662,23332,0,421,37.9,5.0,0
UDYAM-TN-18-23-0264526,Medium,2022Q1,112167572,47292708,6230066,9283841,23231609,86038224,4622306,12729135,20190163,12729135,0,4878487,39.1,0.8,0
UDYAM-TN-18-23-0264526,Medium,2022Q2,166018367,58586037,19678701,15196887,23125406,116587032,4190981,17395691,29883306,17395691,0,3685606,47.4,0.8,0
UDYAM-TN-18-23-0264526,Medium,2022Q3,138823631,58831401,15501455,7183371,34342620,115858847,5271688,19343557,24988254,19343557,0,4702882,49.1,0.8,0
UDYAM-TN-18-23-0264526,Medium,2022Q4,110761745,48358086,7295644,9132047,25577466,90363243,2189032,15061000,19937114,15061000,0,3497776,34.7,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q1,128422452,47400218,11629628,8947487,13965239,81942572,3202739,12146067,23116041,12146067,0,1520249,93.9,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q2,130654892,50844531,12974380,10186674,29694227,103699812,4592009,17720285,23517881,17720285,0,1880220,22.0,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q3,120781088,47314349,12952468,9694398,28514241,98475456,3376409,17024543,21740596,17024543,0,4901381,17.7,0.8,0
UDYAM-TN-18-23-0264526,Medium,2023Q4,102178200,50501681,9031048,7168850,12869283,79570861,859336,12799013,18392076,12799013,0,329711,56.8,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q1,95977073,47258039,9724286,7724704,13419194,78126223,1273787,13140486,17275873,13140486,0,4246446,88.2,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q2,121842273,37778726,11371596,6469248,27323752,82943321,3225786,13785521,21931609,13785521,0,360170,15.5,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q3,120116438,49107325,9282240,6669189,25747969,90806722,5874767,14982297,21620959,14982297,0,5934368,26.3,0.8,0
UDYAM-TN-18-23-0264526,Medium,2024Q4,108716078,38885924,10931714,6379641,19116500,75313778,3868776,12476434,19568894,12476434,0,718652,49.8,0.8,0
UDYAM-TN-20-20-0606795,Small,2022Q1,10112477,3206583,1206332,537106,2203737,7153760,432528,1231954,1820246,1231954,0,24197,66.5,14.4,0
UDYAM-TN-20-20-0606795,Small,2022Q2,15053870,4764062,1210455,1109680,2085818,9170015,219329,1521287,2709697,1521287,0,651738,69.6,14.4,0
UDYAM-TN-20-20-0606795,Small,2022Q3,12927857,6163223,1170002,964221,3185807,11483254,223689,2048066,2327014,2048066,0,287781,93.9,14.4,0
UDYAM-TN-20-20-0606795,Small,2022Q4,9883056,3691345,773646,662324,2426129,7553443,155590,1112317,1778950,1112317,0,123071,57.2,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q1,12814053,4154628,1081223,764928,3017754,9018534,534975,1340795,2306530,1340795,0,450132,54.4,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q2,13730370,6243329,1139456,712420,2305004,10400209,530222,1706475,2471467,1706475,0,436756,70.3,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q3,13753098,5571952,1282741,701513,2013506,9569713,636603,1721179,2475558,1721179,0,363220,32.0,14.4,0
UDYAM-TN-20-20-0606795,Small,2023Q4,10208350,4762773,796671,962819,1445073,7967336,4139,1424214,1837503,1424214,0,296886,46.3,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q1,12069233,4113389,654351,965757,1529484,7262981,591914,1133223,2172462,1133223,0,293442,29.5,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q2,13172360,4899758,1159247,1056925,1764057,8879986,584428,1461248,2371025,1461248,0,384936,71.6,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q3,10490044,4968625,677874,879474,1996349,8522322,516200,1227771,1888208,1227771,0,345316,71.8,14.4,0
UDYAM-TN-20-20-0606795,Small,2024Q4,8551406,4273078,619572,454730,1983487,7330867,231159,1127070,1539253,1127070,0,212326,69.2,14.4,0
UDYAM-TN-10-23-0184693,Micro,2022Q1,684886,293741,65283,64442,164521,587987,9935,88028,123279,88028,0,26633,17.3,12.1,0
UDYAM-TN-10-23-0184693,Micro,2022Q2,790274,379982,76494,71046,166655,694178,39505,107334,142249,107334,0,13950,32.6,12.1,0
UDYAM-TN-10-23-0184693,Micro,2022Q3,811462,329914,60633,54392,165096,610036,27331,103649,146063,103649,0,38437,36.2,12.1,0
UDYAM-TN-10-23-0184693,Micro,2022Q4,666984,235443,37541,63513,148230,484726,21878,80474,120057,80474,0,26294,51.9,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q1,604246,248340,30884,45662,102350,427235,8925,62752,108764,62752,0,10319,75.6,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q2,875661,392192,62535,78420,99606,632753,17808,91854,157619,91854,0,21618,61.3,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q3,743078,366629,45468,69368,147393,628858,6901,104214,133754,104214,0,3143,32.6,12.1,0
UDYAM-TN-10-23-0184693,Micro,2023Q4,682939,307827,56476,36351,138748,539403,29420,89703,122929,89703,0,25681,38.5,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q1,799855,300919,69048,47180,133212,550359,37100,88518,143974,88518,0,11874,43.2,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q2,739586,241238,51849,45572,108271,446930,25395,78881,133126,78881,0,22379,63.8,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q3,608332,223799,65347,50498,122235,461878,4055,73268,109500,73268,0,15415,71.5,12.1,0
UDYAM-TN-10-23-0184693,Micro,2024Q4,522362,187343,46677,46621,114002,394643,3462,64488,94025,64488,0,19899,12.6,12.1,0
UDYAM-TN-18-20-0541723,Micro,2022Q1,422859,138888,36769,27121,62657,265434,18434,39767,76115,39767,0,9764,42.6,7.3,0
UDYAM-TN-18-20-0541723,Micro,2022Q2,389419,147091,41040,31539,78808,298478,651,48001,70095,48001,0,12574,22.7,7.3,0
UDYAM-TN-18-20-0541723,Micro,2022Q3,342019,120603,30154,31577,51992,234326,8747,40237,61563,40237,0,6317,29.4,7.3,0
UDYAM-TN-18-20-0541723,Micro,2022Q4,311515,109318,18002,26370,41003,194693,11642,31156,56073,31156,0,6335,75.0,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q1,350576,173230,41112,23114,36065,273522,626,43177,63104,43177,0,17317,44.6,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q2,510847,247142,45459,28129,62923,383653,12400,61812,91953,61812,0,9599,42.1,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q3,425195,142507,28677,29254,50521,250959,8428,41083,76535,41083,0,7167,21.2,7.3,0
UDYAM-TN-18-20-0541723,Micro,2023Q4,293242,136749,30492,15879,34558,217678,10905,37476,52783,37476,0,12870,60.8,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q1,305782,105876,21903,21694,65343,214816,11708,33935,55041,33935,0,3054,10.1,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q2,405681,141346,46792,32806,85745,306689,11712,44780,73023,44780,0,6502,80.9,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q3,456387,201965,29526,28413,59324,319228,14471,57441,82150,57441,0,10701,54.5,7.3,0
UDYAM-TN-18-20-0541723,Micro,2024Q4,336157,135212,27412,21112,34937,218674,3320,38744,60508,38744,0,15853,39.3,7.3,0
UDYAM-TN-08-21-0330877,Micro,2022Q1,52993,16727,4332,3633,8629,33320,19,5851,9539,5851,0,1571,92.1,2.8,0
UDYAM-TN-08-21-0330877,Micro,2022Q2,56322,20792,4657,4186,11352,40987,784,6802,10138,6802,0,1352,27.5,2.8,0
UDYAM-TN-08-21-0330877,Micro,2022Q3,44290,21983,3554,4231,8446,38213,654,6673,7972,6673,0,1904,66.6,2.8,0
UDYAM-TN-08-21-0330877,Micro,2022Q4,44355,20524,5047,3243,9550,38364,322,6237,7984,6237,0,594,35.3,2.8,0
UDYAM-TN-08-21-0330877,Micro,2023Q1,44337,14040,4429,3848,7951,30268,110,4438,7981,4438,0,1845,92.5,2.8,0
UDYAM-TN-08-21-0330877,Micro,2023Q2,59100,22943,5843,4162,8703,41650,2782,6172,10638,6172,0,1483,22.0,2.8,0
UDYAM-TN-08-21-0330877,Micro,2023Q3,49857,21853,3133,3132,8938,37056,2221,5637,8974,5637,0,1156,88.8,2.8,0
UDYAM-TN-08-21-0330877,Micro,2023Q4,50588,18702,5183,4241,11391,39517,1737,6630,9106,6630,0,179,25.7,2.8,0
UDYAM-TN-08-21-0330877,Micro,2024Q1,61659,30202,6678,5174,8869,50924,1101,7630,11099,7630,0,1988,62.0,2.8,0
UDYAM-TN-08-21-0330877,Micro,2024Q2,61049,24439,6023,5423,14873,50759,1232,9018,10989,9018,0,2565,44.5,2.8,0
UDYAM-TN-08-21-0330877,Micro,2024Q3,45531,14209,3840,4490,9361,31900,340,5464,8196,5464,0,595,53.1,2.8,0
UDYAM-TN-08-21-0330877,Micro,2024Q4,43970,15559,3073,2804,6556,27991,2159,4844,7915,4844,0,1646,41.9,2.8,0
UDYAM-TN-29-22-0193320,Medium,2022Q1,25355203,9584575,2692325,2519995,4971893,19768788,667437,2878450,4563936,2878450,0,624655,22.8,1.7,0
UDYAM-TN-29-22-0193320,Medium,2022Q2,39073966,14745140,4262906,3103785,9573882,31685713,1429598,5600993,7033314,5600993,0,588410,57.9,1.7,0
UDYAM-TN-29-22-0193320,Medium,2022Q3,31262921,11631592,2886382,2843159,5666185,23027318,1306524,4134896,5627326,4134896,0,1227542,47.1,1.7,0
UDYAM-TN-29-22-0193320,Medium,2022Q4,28824365,11685844,1769797,2026176,4204968,19686785,278373,3472234,5188386,3472234,0,322853,63.0,1.7,0
UDYAM-TN-29-22-0193320,Medium,2023Q1,25101723,9271656,1592420,2425385,3860695,17150157,1147998,3068006,4518310,3068006,0,648563,43.4,1.7,0
UDYAM-TN-29-22-0193320,Medium,2023Q2,40983315,13006125,2774787,2580132,8795872,27156916,2043731,3972999,7376997,3972999,0,63053,40.5,1.7,0
UDYAM-TN-29-22-0193320,Medium,2023Q3,30189533,10461293,3272073,2968791,3760783,20462939,176967,3092435,5434116,3092435,0,769777,53.0,1.7,0
UDYAM-TN-29-22-0193320,Medium,2023Q4,23788638,8359221,1620052,1705316,4457520,16142108,295022,2794677,4281955,2794677,0,146669,53.4,1.7,0
UDYAM-TN-29-22-0193320,Medium,2024Q1,34639544,14489765,2399495,2924639,4826311,24640209,714456,4029097,6235118,4029097,0,691062,81.1,1.7,0
UDYAM-TN-29-22-0193320,Medium,2024Q2,44243578,13421089,3812827,3573108,7937313,28744338,1407066,5044514,7963844,5044514,0,982803,43.0,1.7,0
UDYAM-TN-29-22-0193320,Medium,2024Q3,32434401,15452903,3369516,2420689,6277439,27520548,163252,4400210,5838192,4400210,0,138966,14.1,1.7,0
UDYAM-TN-29-22-0193320,Medium,2024Q4,29460172,10825772,2343227,2483709,7282423,22935130,992192,3562688,5302831,3562688,0,467056,71.5,1.7,0
UDYAM-TN-04-20-0993621,Micro,2022Q1,1513947,570706,101484,114523,309311,1096024,47100,159735,272511,159735,0,3511,59.9,8.3,0
UDYAM-TN-04-20-0993621,Micro,2022Q2,2444907,1030594,205959,185177,465464,1887194,66969,297820,440083,297820,0,35424,83.6,8.3,0
UDYAM-TN-04-20-0993621,Micro,2022Q3,1707918,717993,168704,113337,294655,1294689,8602,215624,307425,215624,0,1751,68.9,8.3,0
UDYAM-TN-04-20-0993621,Micro,2022Q4,1266807,433514,77861,121260,141270,773905,53842,115324,228025,115324,0,55899,24.1,8.3,0
UDYAM-TN-04-20-0993621,Micro,2023Q1,1752690,633019,94356,95037,219598,1042009,12620,176511,315484,176511,0,8914,40.2,8.3,0
UDYAM-TN-04-20-0993621,Micro,2023Q2,1975956,852366,103870,100119,420918,1477273,52265,247725,355672,247725,0,37600,51.4,8.3,0
UDYAM-TN-04-20-0993621,Micro,2023Q3,1813024,587417,171143,114522,379294,1252376,56673,190566,326344,190566,0,36000,20.3,8.3,0
UDYAM-TN-04-20-0993621,Micro,2023Q4,1690636,661058,136753,99301,389821,1286932,78416,217011,304314,217011,0,67470,67.8,8.3,0
UDYAM-TN-04-20-0993621,Micro,2024Q1,1628022,684623,170160,148379,201116,1204278,10769,174370,293044,174370,0,34498,37.9,8.3,0
UDYAM-TN-04-20-0993621,Micro,2024Q2,2259716,937946,173325,166414,461592,1739276,112041,281037,406749,281037,0,39200,20.0,8.3,0
UDYAM-TN-04-20-0993621,Micro,2024Q3,2077177,822125,224709,125164,330213,1502211,52300,226375,373892,226375,0,102082,32.5,8.3,0
UDYAM-TN-04-20-0993621,Micro,2024Q4,1439563,698106,73327,93990,201077,1066500,1940,162286,259121,162286,0,42680,92.1,8.3,0
UDYAM-TN-05-20-0173983,Micro,2022Q1,459563,146563,31264,38854,64733,281415,8837,48073,82721,48073,0,9950,57.7,6.0,0
UDYAM-TN-05-20-0173983,Micro,2022Q2,664608,253500,68726,51573,86951,460750,31679,72678,119629,72678,0,2876,84.0,6.0,0
UDYAM-TN-05-20-0173983,Micro,2022Q3,617481,245019,72932,61365,139784,519101,30043,82675,111147,82675,0,30651,79.7,6.0,0
UDYAM-TN-05-20-0173983,Micro,2022Q4,402239,193612,43896,33386,66155,337048,5507,50290,72403,50290,0,4515,83.5,6.0,0
UDYAM-TN-05-20-0173983,Micro,2023Q1,472425,145857,32964,42278,117071,338171,11913,60321,85037,60321,0,5361,46.6,6.0,0
UDYAM-TN-05-20-0173983,Micro,2023Q2,688163,244028,64938,61989,167571,538526,26425,88348,123869,88348,0,30410,83.9,6.0,0
UDYAM-TN-05-20-0173983,Micro,2023Q3,499493,226280,32856,33660,63338,356134,19196,55886,89909,55886,0,10573,33.4,6.0,0
UDYAM-TN-05-20-0173983,Micro,2023Q4,408658,184518,46162,20719,52527,303925,5908,53363,73558,53363,0,8468,92.1,6.0,0
UDYAM-TN-05-20-0173983,Micro,2024Q1,519690,252811,40417,40774,76192,410194,14608,64740,93544,64740,0,19967,39.4,6.0,0
UDYAM-TN-05-20-0173983,Micro,2024Q2,646672,313901,62199,53984,156379,586463,29977,98147,116401,98147,0,21879,16.4,6.0,0
UDYAM-TN-05-20-0173983,Micro,2024Q3,668514,257665,64964,62255,129953,514837,7256,88446,120332,88446,0,12496,76.8,6.0,0
UDYAM-TN-05-20-0173983,Micro,2024Q4,470686,148286,27947,33965,101561,311758,15008,46789,84724,46789,0,6939,53.8,6.0,0
UDYAM-TN-29-22-0190306,Micro,2022Q1,954646,312055,51940,61772,141173,566940,18563,84835,171836,84835,0,31158,62.3,14.5,0
UDYAM-TN-29-22-0190306,Micro,2022Q2,1131759,358541,84981,104208,153495,701225,22539,105151,203717,105151,0,11184,23.4,14.5,0
UDYAM-TN-29-22-0190306,Micro,2022Q3,761528,287230,72621,54357,147521,561728,4277,88043,137075,88043,0,30361,51.3,14.5,0
UDYAM-TN-29-22-0190306,Micro,2022Q4,652103,226248,44120,63884,85966,420218,3565,71574,117379,71574,0,6124,83.5,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q1,853078,387294,55788,71615,101450,616147,1877,98274,153554,98274,0,29915,70.2,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q2,937104,294941,82242,49316,205871,632370,32474,95969,168679,95969,0,42440,37.5,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q3,913070,452283,103457,51017,127002,733759,1274,113238,164353,113238,0,8433,31.0,14.5,0
UDYAM-TN-29-22-0190306,Micro,2023Q4,632164,200391,64815,42914,105627,413747,2193,68816,113790,68816,0,8340,90.7,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q1,961026,349925,90549,71360,130047,641880,42449,114099,172985,114099,0,288,71.0,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q2,966815,329452,86969,52104,187232,655758,33101,95499,174027,95499,0,22662,82.5,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q3,650385,218040,41419,35184,159635,454279,27829,69132,117069,69132,0,16768,24.1,14.5,0
UDYAM-TN-29-22-0190306,Micro,2024Q4,568143,228608,30211,39718,71323,369860,19588,64721,102266,64721,0,6519,26.6,14.5,0
UDYAM-TN-30-23-0056838,Small,2022Q1,6126871,2335549,532693,330788,722596,3921625,3299,573317,1102837,573317,0,68723,45.2,9.4,0
UDYAM-TN-30-23-0056838,Small,2022Q2,7749817,2438355,892061,602065,1198397,5130877,160158,829922,1394967,829922,0,115179,79.7,9.4,0
UDYAM-TN-30-23-0056838,Small,2022Q3,6771739,3337761,523151,364957,1443714,5669582,92158,956191,1218913,956191,0,306236,23.7,9.4,0
UDYAM-TN-30-23-0056838,Small,2022Q4,6443810,1961994,491098,543324,835903,3832319,47823,552864,1159886,552864,0,291450,79.6,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q1,6868095,3078690,641662,366433,1157791,5244576,340255,868575,1236257,868575,0,279081,88.5,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q2,9943735,4665497,623061,731874,1561954,7582386,18329,1179030,1789872,1179030,0,223191,87.5,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q3,7154604,2841172,633930,532261,1488651,5496014,267948,843436,1287829,843436,0,99068,80.9,9.4,0
UDYAM-TN-30-23-0056838,Small,2023Q4,6115419,1837141,592120,504101,843365,3776726,263741,595511,1100775,595511,0,269111,52.1,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q1,5745366,2124230,473683,450334,1036665,4084911,151988,728522,1034166,728522,0,187373,66.2,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q2,10138183,4487933,1135954,639247,2036693,8299827,337019,1411736,1824873,1411736,0,471434,56.5,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q3,6695556,3307409,693232,397355,1659971,6057967,93937,1051508,1205200,1051508,0,152461,34.1,9.4,0
UDYAM-TN-30-23-0056838,Small,2024Q4,6214892,2388399,456996,444492,1293649,4583536,210780,725875,1118681,725875,0,213017,63.0,9.4,0
UDYAM-TN-19-22-0435674,Medium,2022Q1,95968891,43381335,5233710,6582930,10955913,66153889,608141,11587481,17274400,11587481,0,22184,47.7,8.3,0
UDYAM-TN-19-22-0435674,Medium,2022Q2,123099689,44009075,6487953,6666509,12438430,69601968,3615296,10766250,22157944,10766250,0,3144531,80.5,8.3,0
UDYAM-TN-19-22-0435674,Medium,2022Q3,128840842,45379746,9261536,10621645,20784862,86047789,4195217,14127543,23191351,14127543,0,906468,20.4,8.3,0
UDYAM-TN-19-22-0435674,Medium,2022Q4,89967206,37326543,5071794,8105548,17925651,68429535,2256118,10490401,16194097,10490401,0,2495918,92.1,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q1,89149443,35782137,7965316,5030211,17720237,66497900,1060699,11339350,16046900,11339350,0,1168143,76.9,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q2,138462215,68147778,7026336,13045985,21059577,109279676,4503933,15955267,24923199,15955267,0,2905346,72.8,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q3,108061150,43281553,9326354,7733842,15180157,75521906,3020102,13128368,19451007,13128368,0,4215404,12.1,8.3,0
UDYAM-TN-19-22-0435674,Medium,2023Q4,95450824,45511860,7256895,6153261,18821534,77743549,1912014,11371091,17181148,11371091,0,2666627,68.6,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q1,103993936,38593262,9173591,5996292,21896224,75659370,5187283,12125174,18718908,12125174,0,2115044,11.6,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q2,148904228,47269251,8951984,7973409,37056617,101251261,179466,15267972,26802761,15267972,0,7368842,75.5,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q3,118643372,39461509,8386587,10724079,28685309,87257483,2747723,13831070,21355807,13831070,0,1356334,71.3,8.3,0
UDYAM-TN-19-22-0435674,Medium,2024Q4,101028985,38578344,8307607,6766625,12984617,66637194,3777567,11453014,18185217,11453014,0,2292230,20.5,8.3,0
UDYAM-TN-25-23-0978167,Small,2022Q1,12404691,3947674,1082382,1138206,2384662,8552923,249897,1445253,2232844,1445253,0,107226,16.4,12.8,0
UDYAM-TN-25-23-0978167,Small,2022Q2,10471506,3618630,947349,666578,2183459,7416016,331382,1292745,1884871,1292745,0,185393,84.1,12.8,0
UDYAM-TN-25-23-0978167,Small,2022Q3,9585187,3810540,804659,735597,1879789,7230585,273637,1276281,1725334,1276281,0,407806,66.1,12.8,0
UDYAM-TN-25-23-0978167,Small,2022Q4,7653261,2301905,451321,448663,911692,4113581,111334,694317,1377587,694317,0,279250,73.4,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q1,9725073,3094815,1128264,734311,1227181,6184570,265270,1112705,1750513,1112705,0,350027,15.6,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q2,14063827,6140826,836814,1100452,2130836,10208927,142232,1509255,2531489,1509255,0,289739,15.8,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q3,9946852,4816745,1009243,583468,2079615,8489071,414875,1326886,1790433,1326886,0,224116,65.7,12.8,0
UDYAM-TN-25-23-0978167,Small,2023Q4,9468411,3667644,585512,630862,1590108,6474127,303332,1097658,1704314,1097658,0,317884,52.8,12.8,0
UDYAM-TN-25-23-0978167,Small,2024Q1,12311866,6124731,687061,709439,1504920,9026151,449634,1369039,2216136,1369039,0,508318,23.7,12.8,0
UDYAM-TN-25-23-0978167,Small,2024Q2,12939819,5438689,1352435,656491,2619934,10067549,7375,1676351,2329167,1676351,0,124358,89.0,12.8,0
